date,name_ta_rep,province_rep,city_rep,school_rep,repeat_index,name_first_learner,name_second_learner,name_full,letters_correct_a1,letters_correct,submission_date,assessment_phase
3/13/25,Ta 118,,Port Elizabeth,School 162,3,a,b,Learner 1841,0,0,3/13/25,Initial
3/13/25,Ta 118,,Port Elizabeth,School 162,2,a,b,Learner 19,0,0,3/13/25,Initial
3/13/25,Ta 118,,Port Elizabeth,School 162,6,a,b,Learner 1960,0,0,3/13/25,Initial
3/13/25,Ta 118,,Port Elizabeth,School 162,8,a,b,Learner 2244,0,0,3/13/25,Initial
3/13/25,Ta 118,,Port Elizabeth,School 162,1,a,b,Learner 257,0,0,3/13/25,Initial
3/13/25,Ta 118,,Port Elizabeth,School 162,7,a,b,Learner 3079,0,0,3/13/25,Initial
3/13/25,Ta 118,,Port Elizabeth,School 162,3,a,b,Learner 308,0,0,3/13/25,Initial
3/13/25,Ta 118,,Port Elizabeth,School 162,1,a,b,Learner 3299,0,0,3/13/25,Initial
3/13/25,Ta 118,,Port Elizabeth,School 162,2,a,b,Learner 3449,0,0,3/13/25,Initial
3/13/25,Ta 118,,Port Elizabeth,School 162,1,a,b,Learner 4264,0,0,3/13/25,Initial
3/13/25,Ta 118,,Port Elizabeth,School 162,5,a,b,Learner 5088,0,0,3/13/25,Initial
3/13/25,Ta 118,,Port Elizabeth,School 162,4,a,b,Learner 558,0,0,3/13/25,Initial
3/13/25,Ta 117,,Port Elizabeth,School 162,1,a,b,Learner 6463,0,0,3/13/25,Initial
3/13/25,Ta 118,,Port Elizabeth,School 162,6,a,b,Learner 6526,0,0,3/13/25,Initial
3/13/25,Ta 118,,Port Elizabeth,School 162,5,a,b,Learner 6555,0,0,3/13/25,Initial
3/13/25,Ta 118,,Port Elizabeth,School 162,4,a,b,Learner 681,0,0,3/13/25,Initial
3/13/25,Ta 118,,Port Elizabeth,School 162,2,a,b,Learner 7559,0,0,3/13/25,Initial
3/13/25,Ta 118,,Port Elizabeth,School 162,3,a,b,Learner 2397,1,1,3/13/25,Initial
3/13/25,Ta 118,,Port Elizabeth,School 162,5,a,b,Learner 3718,1,1,3/13/25,Initial
3/13/25,Ta 118,,Port Elizabeth,School 162,4,a,b,Learner 4585,3,3,3/13/25,Initial
2/19/25,Ta 144,eastern_cape,Pe,School 163,1,a,b,Learner 6734,45,45,2/19/25,Initial
1/23/25,Ta 232,eastern_cape,Gqeberha,School 165,2,a,b,Learner 6647,0,0,1/23/25,Initial
1/23/25,Ta 232,eastern_cape,Gqeberha,School 165,1,a,b,Learner 1966,6,6,1/23/25,Initial
3/17/25,Ta 385,,Port Elizabeth,School 169,1,a,b,Learner 2068,0,0,3/17/25,Initial
3/17/25,Ta 385,,Port Elizabeth,School 169,2,a,b,Learner 2477,0,0,3/17/25,Initial
3/17/25,Ta 385,,Port Elizabeth,School 169,5,a,b,Learner 3137,0,0,3/17/25,Initial
3/17/25,Ta 385,,Port Elizabeth,School 169,3,a,b,Learner 981,0,0,3/17/25,Initial
3/17/25,Ta 385,,Port Elizabeth,School 169,3,a,b,Learner 3970,1,1,3/17/25,Initial
3/13/25,Ta 385,,Port Elizabeth,School 169,1,a,b,Learner 4558,1,1,3/13/25,Initial
3/17/25,Ta 385,,Port Elizabeth,School 169,5,a,b,Learner 2514,2,2,3/17/25,Initial
3/17/25,Ta 385,,Port Elizabeth,School 169,2,a,b,Learner 3935,2,2,3/17/25,Initial
3/17/25,Ta 385,,Port Elizabeth,School 169,4,a,b,Learner 6490,2,2,3/17/25,Initial
3/13/25,Ta 385,,Port Elizabeth,School 169,3,a,b,Learner 2794,9,5,3/13/25,Initial
3/17/25,Ta 385,,Port Elizabeth,School 169,1,a,b,Learner 6379,0,5,3/17/25,Initial
3/13/25,Ta 385,,Port Elizabeth,School 169,4,a,b,Learner 3151,7,7,3/13/25,Initial
3/17/25,Ta 385,,Port Elizabeth,School 169,6,a,b,Learner 6980,7,7,3/17/25,Initial
3/18/25,Ta 384,,Port Elizabeth,School 169,1,a,b,Learner 2572,9,9,3/18/25,Initial
3/18/25,Ta 384,,Port Elizabeth,School 169,5,a,b,Learner 3186,9,9,3/18/25,Initial
3/18/25,Ta 384,,Port Elizabeth,School 169,6,a,b,Learner 7178,9,9,3/18/25,Initial
3/17/25,Ta 385,,Port Elizabeth,School 169,4,a,b,Learner 4423,10,10,3/17/25,Initial
3/13/25,Ta 385,,Port Elizabeth,School 169,6,a,b,Learner 1416,14,14,3/13/25,Initial
3/18/25,Ta 384,,Port Elizabeth,School 169,4,a,b,Learner 1729,14,14,3/18/25,Initial
3/18/25,Ta 384,,Port Elizabeth,School 169,3,a,b,Learner 6624,15,15,3/18/25,Initial
3/18/25,Ta 384,,Port Elizabeth,School 169,2,a,b,Learner 836,15,15,3/18/25,Initial
3/17/25,Ta 385,,Port Elizabeth,School 169,6,a,b,Learner 5021,27,27,3/17/25,Initial
3/13/25,Ta 385,,Port Elizabeth,School 169,2,a,b,Learner 3292,51,48,3/13/25,Initial
3/13/25,Ta 385,,Port Elizabeth,School 169,5,a,b,Learner 3885,52,51,3/13/25,Initial
3/17/25,Ta 386,,Gqeberha,School 169,2,a,b,Learner 1851,0,0,3/17/25,Initial
3/14/25,Ta 386,,Gqeberha,School 169,5,a,b,Learner 2528,0,0,3/14/25,Initial
3/14/25,Ta 386,,Gqeberha,School 169,10,a,b,Learner 3370,0,0,3/14/25,Initial
3/14/25,Ta 386,,Gqeberha,School 169,8,a,b,Learner 4956,1,0,3/14/25,Initial
3/12/25,Ta 386,,Gqeberha,School 169,9,a,b,Learner 5011,0,0,3/12/25,Initial
3/12/25,Ta 386,,Gqeberha,School 169,6,a,b,Learner 5729,0,0,3/12/25,Initial
3/14/25,Ta 386,,Gqeberha,School 169,1,a,b,Learner 6199,2,0,3/14/25,Initial
3/12/25,Ta 386,,Gqeberha,School 169,15,a,b,Learner 6434,1,0,3/12/25,Initial
3/14/25,Ta 386,,Gqeberha,School 169,7,a,b,Learner 7060,0,0,3/14/25,Initial
3/14/25,Ta 386,,Gqeberha,School 169,6,a,b,Learner 7236,1,0,3/14/25,Initial
3/14/25,Ta 386,,Gqeberha,School 169,14,a,b,Learner 7312,0,0,3/14/25,Initial
3/14/25,Ta 386,,Gqeberha,School 169,11,a,b,Learner 7465,0,0,3/14/25,Initial
3/14/25,Ta 386,,Gqeberha,School 169,15,a,b,Learner 784,0,0,3/14/25,Initial
3/12/25,Ta 386,,Gqeberha,School 169,8,a,b,Learner 3131,1,1,3/12/25,Initial
3/14/25,Ta 386,,Gqeberha,School 169,13,a,b,Learner 6467,1,1,3/14/25,Initial
3/12/25,Ta 386,,Gqeberha,School 169,12,a,b,Learner 7461,3,1,3/12/25,Initial
3/17/25,Ta 386,,Gqeberha,School 169,1,a,b,Learner 132,2,2,3/17/25,Initial
3/14/25,Ta 386,,Gqeberha,School 169,12,a,b,Learner 5780,2,2,3/14/25,Initial
3/12/25,Ta 386,,Gqeberha,School 169,10,a,b,Learner 7037,0,2,3/12/25,Initial
3/14/25,Ta 386,,Gqeberha,School 169,4,a,b,Learner 7140,6,6,3/14/25,Initial
3/14/25,Ta 386,,Gqeberha,School 169,3,a,b,Learner 18,10,10,3/14/25,Initial
3/12/25,Ta 386,,Gqeberha,School 169,1,a,b,Learner 3561,10,10,3/12/25,Initial
3/14/25,Ta 386,,Gqeberha,School 169,2,a,b,Learner 3560,12,12,3/14/25,Initial
3/14/25,Ta 386,,Gqeberha,School 169,9,a,b,Learner 1907,17,17,3/14/25,Initial
1/29/25,Ta 46,eastern_cape,Gqeberha,School 17,2,a,b,Learner 2014,0,0,1/29/25,Initial
1/29/25,Ta 46,eastern_cape,Gqeberha,School 17,1,a,b,Learner 3977,0,0,1/29/25,Initial
1/27/25,Ta 48,eastern_cape,Gqeberha,School 17,5,a,b,Learner 5499,0,0,1/27/25,Initial
1/27/25,Ta 48,eastern_cape,Gqeberha,School 17,4,a,b,Learner 1507,4,4,1/27/25,Initial
1/29/25,Ta 46,eastern_cape,Gqeberha,School 17,3,a,b,Learner 4797,12,12,1/29/25,Initial
4/10/25,Ta 48,eastern_cape,Gqeberha,School 17,3,a,b,Learner 4143,14,14,4/10/25,Initial
1/29/25,Ta 46,eastern_cape,Gqeberha,School 17,4,a,b,Learner 8144,14,14,1/29/25,Initial
1/27/25,Ta 48,eastern_cape,Gqeberha,School 17,1,a,b,Learner 5730,15,15,1/27/25,Initial
4/10/25,Ta 48,eastern_cape,Gqeberha,School 17,2,a,b,Learner 7235,15,15,4/10/25,Initial
1/27/25,Ta 48,eastern_cape,Gqeberha,School 17,7,a,b,Learner 6048,16,16,1/27/25,Initial
1/27/25,Ta 48,eastern_cape,Gqeberha,School 17,3,a,b,Learner 5643,17,17,1/27/25,Initial
1/29/25,Ta 46,eastern_cape,Gqeberha,School 17,5,a,b,Learner 6450,17,17,1/29/25,Initial
1/27/25,Ta 48,eastern_cape,Gqeberha,School 17,6,a,b,Learner 1003,19,19,1/27/25,Initial
4/10/25,Ta 48,eastern_cape,Gqeberha,School 17,1,a,b,Learner 2018,20,20,4/10/25,Initial
1/27/25,Ta 48,eastern_cape,Gqeberha,School 17,2,a,b,Learner 6290,20,20,1/27/25,Initial
1/23/25,Ta 48,eastern_cape,Gqeberha,School 17,5,a,b,Learner 3439,0,0,1/23/25,Initial
1/23/25,Ta 48,eastern_cape,Gqeberha,School 17,16,a,b,Learner 6476,0,0,1/23/25,Initial
1/23/25,Ta 48,eastern_cape,Gqeberha,School 17,7,a,b,Learner 3279,1,1,1/23/25,Initial
2/10/25,Ta 85,eastern_cape,Port Elizabeth,School 17,2,a,b,Learner 7685,3,3,2/10/25,Initial
1/23/25,Ta 48,eastern_cape,Gqeberha,School 17,10,a,b,Learner 2236,4,4,1/23/25,Initial
1/23/25,Ta 48,eastern_cape,Gqeberha,School 17,17,a,b,Learner 4051,4,4,1/23/25,Initial
2/12/25,Ta 85,eastern_cape,Port Elizabeth,School 17,1,a,b,Learner 78,6,6,2/12/25,Initial
1/23/25,Ta 48,eastern_cape,Gqeberha,School 17,19,a,b,Learner 6408,10,10,1/23/25,Initial
2/10/25,Ta 85,eastern_cape,Port Elizabeth,School 17,4,a,b,Learner 7052,10,10,2/10/25,Initial
1/23/25,Ta 48,eastern_cape,Gqeberha,School 17,11,a,b,Learner 838,10,10,1/23/25,Initial
1/23/25,Ta 48,eastern_cape,Gqeberha,School 17,20,a,b,Learner 3319,11,11,1/23/25,Initial
2/10/25,Ta 85,eastern_cape,Port Elizabeth,School 17,3,a,b,Learner 3117,12,12,2/10/25,Initial
1/23/25,Ta 48,eastern_cape,Gqeberha,School 17,14,a,b,Learner 3438,12,12,1/23/25,Initial
1/23/25,Ta 48,eastern_cape,Gqeberha,School 17,6,a,b,Learner 6937,13,13,1/23/25,Initial
1/23/25,Ta 48,eastern_cape,Gqeberha,School 17,9,a,b,Learner 2413,17,17,1/23/25,Initial
1/23/25,Ta 48,eastern_cape,Gqeberha,School 17,2,a,b,Learner 5939,17,17,1/23/25,Initial
1/23/25,Ta 48,eastern_cape,Gqeberha,School 17,3,a,b,Learner 7549,17,17,1/23/25,Initial
1/23/25,Ta 48,eastern_cape,Gqeberha,School 17,8,a,b,Learner 5916,18,18,1/23/25,Initial
1/23/25,Ta 48,eastern_cape,Gqeberha,School 17,12,a,b,Learner 6279,19,19,1/23/25,Initial
1/23/25,Ta 48,eastern_cape,Gqeberha,School 17,1,a,b,Learner 7536,19,19,1/23/25,Initial
1/23/25,Ta 48,eastern_cape,Gqeberha,School 17,18,a,b,Learner 6673,20,20,1/23/25,Initial
1/23/25,Ta 48,eastern_cape,Gqeberha,School 17,4,a,b,Learner 6015,22,22,1/23/25,Initial
2/10/25,Ta 85,eastern_cape,Port Elizabeth,School 17,1,a,b,Learner 7469,24,24,2/10/25,Initial
1/28/25,Ta 353,eastern_cape,Gqeberha,School 17,2,a,b,Learner 239,0,0,1/28/25,Initial
1/27/25,Ta 355,eastern_cape,Gqeberha,School 17,15,a,b,Learner 3667,0,0,1/27/25,Initial
1/28/25,Ta 353,eastern_cape,Gqeberha,School 17,4,a,b,Learner 4739,0,0,1/28/25,Initial
1/27/25,Ta 355,eastern_cape,Gqeberha,School 17,1,a,b,Learner 7421,0,0,1/27/25,Initial
1/28/25,Ta 353,eastern_cape,Gqeberha,School 17,3,a,b,Learner 7811,1,1,1/28/25,Initial
1/27/25,Ta 355,eastern_cape,Gqeberha,School 17,10,a,b,Learner 1229,3,3,1/27/25,Initial
1/27/25,Ta 355,eastern_cape,Gqeberha,School 17,29,a,b,Learner 3423,3,3,1/27/25,Initial
1/27/25,Ta 355,eastern_cape,Gqeberha,School 17,6,a,b,Learner 972,5,5,1/27/25,Initial
1/27/25,Ta 355,eastern_cape,Gqeberha,School 17,11,a,b,Learner 1539,6,6,1/27/25,Initial
1/27/25,Ta 355,eastern_cape,Gqeberha,School 17,18,a,b,Learner 321,6,6,1/27/25,Initial
1/27/25,Ta 355,eastern_cape,Gqeberha,School 17,2,a,b,Learner 329,9,9,1/27/25,Initial
1/27/25,Ta 355,eastern_cape,Gqeberha,School 17,27,a,b,Learner 3304,11,11,1/27/25,Initial
1/27/25,Ta 355,eastern_cape,Gqeberha,School 17,8,a,b,Learner 6343,12,12,1/27/25,Initial
1/28/25,Ta 353,eastern_cape,Gqeberha,School 17,1,a,b,Learner 3171,13,13,1/28/25,Initial
1/23/25,Ta 355,eastern_cape,Gqeberha,School 17,16,a,b,Learner 527,13,13,1/23/25,Initial
1/27/25,Ta 355,eastern_cape,Gqeberha,School 17,28,a,b,Learner 6885,14,14,1/27/25,Initial
1/27/25,Ta 355,eastern_cape,Gqeberha,School 17,21,a,b,Learner 528,15,15,1/27/25,Initial
1/27/25,Ta 355,eastern_cape,Gqeberha,School 17,20,a,b,Learner 1403,17,17,1/27/25,Initial
1/28/25,Ta 353,eastern_cape,Gqeberha,School 17,1,a,b,Learner 3864,17,17,1/28/25,Initial
1/27/25,Ta 355,eastern_cape,Gqeberha,School 17,19,a,b,Learner 3609,19,19,1/27/25,Initial
1/27/25,Ta 355,eastern_cape,Gqeberha,School 17,12,a,b,Learner 6052,19,19,1/27/25,Initial
1/27/25,Ta 355,eastern_cape,Gqeberha,School 17,14,a,b,Learner 7612,19,19,1/27/25,Initial
1/28/25,Ta 353,eastern_cape,Gqeberha,School 17,2,a,b,Learner 817,20,20,1/28/25,Initial
1/27/25,Ta 355,eastern_cape,Gqeberha,School 17,9,a,b,Learner 5049,21,21,1/27/25,Initial
1/27/25,Ta 355,eastern_cape,Gqeberha,School 17,3,a,b,Learner 7843,21,21,1/27/25,Initial
1/23/25,Ta 355,eastern_cape,Gqeberha,School 17,14,a,b,Learner 831,21,21,1/23/25,Initial
1/27/25,Ta 355,eastern_cape,Gqeberha,School 17,22,a,b,Learner 1369,24,24,1/27/25,Initial
1/27/25,Ta 355,eastern_cape,Gqeberha,School 17,13,a,b,Learner 3612,26,26,1/27/25,Initial
1/23/25,Ta 355,eastern_cape,Gqeberha,School 17,13,a,b,Learner 2723,27,27,1/23/25,Initial
1/27/25,Ta 355,eastern_cape,Gqeberha,School 17,23,a,b,Learner 2722,28,28,1/27/25,Initial
1/27/25,Ta 355,eastern_cape,Gqeberha,School 17,26,a,b,Learner 808,33,33,1/27/25,Initial
1/28/25,Ta 353,eastern_cape,Gqeberha,School 17,3,a,b,Learner 4494,35,35,1/28/25,Initial
1/27/25,Ta 355,eastern_cape,Gqeberha,School 17,24,a,b,Learner 4086,37,37,1/27/25,Initial
2/19/25,Ta 85,eastern_cape,Port Elizabeth,School 17,25,a,b,Learner 1351,0,0,2/19/25,Initial
2/19/25,Ta 85,eastern_cape,Port Elizabeth,School 17,16,a,b,Learner 3529,0,0,2/19/25,Initial
2/19/25,Ta 85,eastern_cape,Port Elizabeth,School 17,29,a,b,Learner 4375,0,0,2/19/25,Initial
2/19/25,Ta 85,eastern_cape,Port Elizabeth,School 17,23,a,b,Learner 4875,0,0,2/19/25,Initial
2/19/25,Ta 85,eastern_cape,Port Elizabeth,School 17,30,a,b,Learner 5536,0,0,2/19/25,Initial
2/19/25,Ta 85,eastern_cape,Port Elizabeth,School 17,8,a,b,Learner 7724,0,0,2/19/25,Initial
2/19/25,Ta 85,eastern_cape,Port Elizabeth,School 17,14,a,b,Learner 4220,6,6,2/19/25,Initial
2/19/25,Ta 85,eastern_cape,Port Elizabeth,School 17,32,a,b,Learner 4195,8,8,2/19/25,Initial
2/19/25,Ta 85,eastern_cape,Port Elizabeth,School 17,31,a,b,Learner 1501,9,9,2/19/25,Initial
2/19/25,Ta 85,eastern_cape,Port Elizabeth,School 17,5,a,b,Learner 611,10,10,2/19/25,Initial
2/19/25,Ta 85,eastern_cape,Port Elizabeth,School 17,1,a,b,Learner 858,10,10,2/19/25,Initial
2/19/25,Ta 85,eastern_cape,Port Elizabeth,School 17,15,a,b,Learner 6303,11,11,2/19/25,Initial
2/19/25,Ta 85,eastern_cape,Port Elizabeth,School 17,2,a,b,Learner 1117,12,12,2/19/25,Initial
2/19/25,Ta 85,eastern_cape,Port Elizabeth,School 17,12,a,b,Learner 3868,12,12,2/19/25,Initial
2/19/25,Ta 85,eastern_cape,Port Elizabeth,School 17,22,a,b,Learner 4190,14,14,2/19/25,Initial
2/19/25,Ta 85,eastern_cape,Port Elizabeth,School 17,3,a,b,Learner 4304,14,14,2/19/25,Initial
2/19/25,Ta 85,eastern_cape,Port Elizabeth,School 17,13,a,b,Learner 415,15,15,2/19/25,Initial
2/19/25,Ta 85,eastern_cape,Port Elizabeth,School 17,11,a,b,Learner 2673,16,16,2/19/25,Initial
2/19/25,Ta 85,eastern_cape,Port Elizabeth,School 17,28,a,b,Learner 6227,16,16,2/19/25,Initial
2/19/25,Ta 85,eastern_cape,Port Elizabeth,School 17,21,a,b,Learner 5966,17,17,2/19/25,Initial
2/19/25,Ta 85,eastern_cape,Port Elizabeth,School 17,18,a,b,Learner 711,17,17,2/19/25,Initial
2/19/25,Ta 85,eastern_cape,Port Elizabeth,School 17,24,a,b,Learner 148,18,18,2/19/25,Initial
2/19/25,Ta 85,eastern_cape,Port Elizabeth,School 17,7,a,b,Learner 1716,18,18,2/19/25,Initial
2/19/25,Ta 85,eastern_cape,Port Elizabeth,School 17,27,a,b,Learner 559,19,19,2/19/25,Initial
2/19/25,Ta 85,eastern_cape,Port Elizabeth,School 17,6,a,b,Learner 3156,25,25,2/19/25,Initial
2/19/25,Ta 85,eastern_cape,Port Elizabeth,School 17,9,a,b,Learner 5658,27,27,2/19/25,Initial
1/23/25,Ta 435,eastern_cape,Gqeberha,School 172,4,a,b,Learner 7051,0,0,1/23/25,Initial
1/23/25,Ta 435,eastern_cape,Gqeberha,School 172,25,a,b,Learner 3755,1,1,1/23/25,Initial
1/22/25,Ta 435,eastern_cape,Gqeberhs,School 172,16,a,b,Learner 5609,1,1,1/22/25,Initial
1/27/25,Ta 435,eastern_cape,Gqeberha,School 172,10,a,b,Learner 1069,3,3,1/27/25,Initial
1/23/25,Ta 435,eastern_cape,Gqeberha,School 172,5,a,b,Learner 2379,4,4,1/23/25,Initial
1/23/25,Ta 435,eastern_cape,Gqeberha,School 172,2,a,b,Learner 4478,6,6,1/23/25,Initial
1/27/25,Ta 435,eastern_cape,Gqeberha,School 172,1,a,b,Learner 5269,6,6,1/27/25,Initial
1/22/25,Ta 435,eastern_cape,Gqeberhs,School 172,12,a,b,Learner 1683,8,8,1/22/25,Initial
1/27/25,Ta 435,eastern_cape,Gqeberha,School 172,4,a,b,Learner 8052,10,10,1/27/25,Initial
1/27/25,Ta 435,eastern_cape,Gqeberha,School 172,9,a,b,Learner 3389,11,11,1/27/25,Initial
1/23/25,Ta 435,eastern_cape,Gqeberha,School 172,24,a,b,Learner 1253,12,12,1/23/25,Initial
1/27/25,Ta 435,eastern_cape,Gqeberha,School 172,12,a,b,Learner 195,12,12,1/27/25,Initial
1/22/25,Ta 435,eastern_cape,Gqeberhs,School 172,9,a,b,Learner 50,12,12,1/22/25,Initial
1/27/25,Ta 435,eastern_cape,Gqeberha,School 172,5,a,b,Learner 4855,14,14,1/27/25,Initial
1/22/25,Ta 435,eastern_cape,Gqeberhs,School 172,13,a,b,Learner 1228,15,15,1/22/25,Initial
1/23/25,Ta 435,eastern_cape,Gqeberha,School 172,9,a,b,Learner 5730,15,15,1/23/25,Initial
1/22/25,Ta 435,eastern_cape,Gqeberhs,School 172,10,a,b,Learner 3238,20,20,1/22/25,Initial
1/23/25,Ta 435,eastern_cape,Gqeberha,School 172,3,a,b,Learner 7488,22,22,1/23/25,Initial
1/22/25,Ta 435,eastern_cape,Gqeberhs,School 172,4,a,b,Learner 3472,32,32,1/22/25,Initial
1/22/25,Ta 435,eastern_cape,Gqeberhs,School 172,11,a,b,Learner 6600,32,32,1/22/25,Initial
1/23/25,Ta 435,eastern_cape,Gqeberha,School 172,7,a,b,Learner 4077,35,35,1/23/25,Initial
1/23/25,Ta 133,eastern_cape,Gqeberha,School 172,9,a,b,Learner 4451,1,1,1/23/25,Initial
1/22/25,Ta 133,eastern_cape,Qqeberha,School 172,19,a,b,Learner 4565,1,1,1/22/25,Initial
1/23/25,Ta 133,eastern_cape,Gqeberha,School 172,2,a,b,Learner 5321,1,1,1/23/25,Initial
1/23/25,Ta 133,eastern_cape,Gqeberha,School 172,19,a,b,Learner 6050,2,2,1/23/25,Initial
1/23/25,Ta 133,eastern_cape,Gqeberha,School 172,10,a,b,Learner 2551,3,3,1/23/25,Initial
1/22/25,Ta 133,eastern_cape,Qqeberha,School 172,16,a,b,Learner 3219,3,3,1/22/25,Initial
1/23/25,Ta 133,eastern_cape,Gqeberha,School 172,8,a,b,Learner 5444,3,3,1/23/25,Initial
1/27/25,Ta 133,eastern_cape,Gqeberha,School 172,1,a,b,Learner 1434,4,4,1/27/25,Initial
1/22/25,Ta 133,eastern_cape,Qqeberha,School 172,22,a,b,Learner 2651,5,5,1/22/25,Initial
1/23/25,Ta 133,eastern_cape,Gqeberha,School 172,5,a,b,Learner 3399,5,5,1/23/25,Initial
1/22/25,Ta 133,eastern_cape,Qqeberha,School 172,7,a,b,Learner 1133,7,7,1/22/25,Initial
1/22/25,Ta 133,eastern_cape,Qqeberha,School 172,21,a,b,Learner 4397,8,8,1/22/25,Initial
1/23/25,Ta 133,eastern_cape,Gqeberha,School 172,12,a,b,Learner 4104,9,9,1/23/25,Initial
1/23/25,Ta 133,eastern_cape,Gqeberha,School 172,11,a,b,Learner 6916,16,16,1/23/25,Initial
1/23/25,Ta 133,eastern_cape,Gqeberha,School 172,16,a,b,Learner 7432,16,16,1/23/25,Initial
1/22/25,Ta 133,eastern_cape,Qqeberha,School 172,2,a,b,Learner 348,24,24,1/22/25,Initial
1/22/25,Ta 133,eastern_cape,Qqeberha,School 172,20,a,b,Learner 7387,35,35,1/22/25,Initial
2/19/25,Ta 133,eastern_cape,Gqeberha,School 172,1,a,b,Learner 6174,0,0,2/19/25,Initial
2/5/25,Ta 209,eastern_cape,Gqeberha,School 172,1,a,b,Learner 1440,0,0,2/5/25,Initial
2/3/25,Ta 210,eastern_cape,Gqeberha,School 172,5,a,b,Learner 1810,0,0,2/3/25,Initial
2/4/25,Ta 210,eastern_cape,Gqeberha,School 172,1,a,b,Learner 2316,0,0,2/4/25,Initial
2/3/25,Ta 210,eastern_cape,Gqeberha,School 172,11,a,b,Learner 3102,0,0,2/3/25,Initial
2/3/25,Ta 210,eastern_cape,Gqeberha,School 172,1,a,b,Learner 3143,0,0,2/3/25,Initial
2/10/25,Ta 209,eastern_cape,Gqeberha,School 172,2,a,b,Learner 3495,0,0,2/10/25,Initial
2/3/25,Ta 210,eastern_cape,Gqeberha,School 172,28,a,b,Learner 3606,0,0,2/3/25,Initial
2/3/25,Ta 210,eastern_cape,Gqeberha,School 172,3,a,b,Learner 3942,0,0,2/3/25,Initial
2/3/25,Ta 210,eastern_cape,Gqeberha,School 172,24,a,b,Learner 4032,0,0,2/3/25,Initial
2/3/25,Ta 210,eastern_cape,Gqeberha,School 172,14,a,b,Learner 4131,0,0,2/3/25,Initial
2/3/25,Ta 210,eastern_cape,Gqeberha,School 172,2,a,b,Learner 4427,0,0,2/3/25,Initial
2/3/25,Ta 210,eastern_cape,Gqeberha,School 172,12,a,b,Learner 4518,0,0,2/3/25,Initial
2/3/25,Ta 210,eastern_cape,Gqeberha,School 172,9,a,b,Learner 66,0,0,2/3/25,Initial
2/3/25,Ta 210,eastern_cape,Gqeberha,School 172,29,a,b,Learner 7261,0,0,2/3/25,Initial
2/10/25,Ta 209,eastern_cape,Gqeberha,School 172,1,a,b,Learner 7754,0,0,2/10/25,Initial
2/3/25,Ta 210,eastern_cape,Gqeberha,School 172,4,a,b,Learner 8101,0,0,2/3/25,Initial
2/3/25,Ta 210,eastern_cape,Gqeberha,School 172,22,a,b,Learner 4933,1,1,2/3/25,Initial
2/3/25,Ta 210,eastern_cape,Gqeberha,School 172,25,a,b,Learner 7282,1,1,2/3/25,Initial
2/3/25,Ta 210,eastern_cape,Gqeberha,School 172,21,a,b,Learner 197,2,2,2/3/25,Initial
2/3/25,Ta 210,eastern_cape,Gqeberha,School 172,27,a,b,Learner 2170,2,2,2/3/25,Initial
2/3/25,Ta 210,eastern_cape,Gqeberha,School 172,6,a,b,Learner 4976,2,2,2/3/25,Initial
2/3/25,Ta 210,eastern_cape,Gqeberha,School 172,8,a,b,Learner 6261,2,2,2/3/25,Initial
2/3/25,Ta 210,eastern_cape,Gqeberha,School 172,17,a,b,Learner 7003,5,5,2/3/25,Initial
2/3/25,Ta 210,eastern_cape,Gqeberha,School 172,15,a,b,Learner 6272,6,6,2/3/25,Initial
1/22/25,Ta 137,eastern_cape,Gqeberha,School 172,1,a,b,Learner 3122,42,42,1/22/25,Initial
1/22/25,Ta 120,eastern_cape,Gqeberha,School 172,13,a,b,Learner 1278,0,0,1/22/25,Initial
2/3/25,Ta 434,eastern_cape,Gqeberha,School 172,10,a,b,Learner 2090,0,0,2/3/25,Initial
1/23/25,Ta 434,eastern_cape,Gqeberha,School 172,1,a,b,Learner 2119,0,0,1/23/25,Initial
1/23/25,Ta 434,eastern_cape,Gqeberha,School 172,13,a,b,Learner 4058,0,0,1/23/25,Initial
1/23/25,Ta 434,eastern_cape,Gqeberha,School 172,14,a,b,Learner 4877,0,0,1/23/25,Initial
1/23/25,Ta 434,eastern_cape,Gqeberha,School 172,7,a,b,Learner 529,0,0,1/23/25,Initial
1/23/25,Ta 434,eastern_cape,Gqeberha,School 172,15,a,b,Learner 553,0,0,1/23/25,Initial
1/23/25,Ta 434,eastern_cape,Gqeberha,School 172,8,a,b,Learner 6798,0,0,1/23/25,Initial
1/23/25,Ta 434,eastern_cape,Gqeberha,School 172,19,a,b,Learner 7952,0,0,1/23/25,Initial
1/23/25,Ta 434,eastern_cape,Gqeberha,School 172,18,a,b,Learner 8058,0,0,1/23/25,Initial
1/27/25,Ta 434,eastern_cape,Gqeberha,School 172,4,a,b,Learner 3993,1,1,1/27/25,Initial
1/23/25,Ta 434,eastern_cape,Gqeberha,School 172,6,a,b,Learner 6576,1,1,1/23/25,Initial
1/23/25,Ta 434,eastern_cape,Gqeberha,School 172,12,a,b,Learner 8241,1,1,1/23/25,Initial
1/23/25,Ta 434,eastern_cape,Gqeberha,School 172,17,a,b,Learner 193,5,5,1/23/25,Initial
3/13/25,Ta 427,,Port elizabeth,School 175,14,a,b,Learner 1026,0,0,3/13/25,Initial
3/12/25,Ta 427,,Port Elizabeth,School 175,12,a,b,Learner 189,0,0,3/12/25,Initial
3/12/25,Ta 427,,Port Elizabeth,School 175,17,a,b,Learner 2676,0,0,3/12/25,Initial
